1	0	30
2	30	99
3	73	27
4	151	80
5	107	13
6	67	138
7	18	124
8	13	110
9	0	97
10	24	21
11	53	4
12	23	88
13	95	50
14	6	68
15	83	325
16	10	144
17	3	53
18	20	19
19	1	100
20	30	10
21	109	6
22	29	385
23	201	20
24	9	135
25	61	23
26	27	72
27	199	23
28	27	91
29	21	156
30	157	379
31	73	227
32	24	92
33	3	132
34	14	8
35	98	159
36	130	57
37	109	260
38	16	20
39	142	127
40	131	22
41	130	110
42	19	61
43	32	43
44	54	8
45	207	127
46	139	131
47	88	91
48	41	132
49	57	320
50	31	121
51	159	15
52	68	47
53	110	57
54	5	157
55	165	68
56	165	79
57	11	98
58	4	86
59	1	285
60	185	27
61	57	83
62	96	185
63	9	358
64	181	27
65	72	277
66	85	43
67	12	12
68	196	180
69	178	87
70	234	135
71	40	86
72	20	24
73	100	59
74	38	54
75	235	35
76	1	3
77	3	13
78	64	360
79	31	207
80	22	72
81	46	219
82	30	6
83	31	31
84	282	109
85	19	8
86	148	19
87	310	2
88	187	132
89	148	8
90	81	68
91	64	58
92	90	179
93	229	190
94	20	29
95	10	43
96	15	628
97	112	125
98	80	110
99	210	278
100	58	125
101	139	66
102	94	114
103	31	16
104	61	80
105	38	258
106	115	35
107	20	132
108	62	60
109	38	60
110	1	69
111	252	5
112	164	7
113	229	189
114	150	51
115	59	22
116	17	9
117	122	254
118	202	35
119	96	145
120	148	35
121	8	3
122	155	28
123	151	36
124	47	97
125	21	17
126	123	83
127	56	177
128	63	57
129	164	6
130	67	147
131	5	34
132	65	18
133	216	110
134	63	98
135	18	35
136	150	16
137	143	148
138	149	57
139	2	102
140	129	2
141	45	111
142	11	35
143	225	279
144	271	3
145	366	120
146	409	124
147	27	333
148	41	40
149	18	94
150	20	313
151	47	31
152	84	402
153	52	7
154	0	102
155	17	152
156	39	33
157	60	98
158	94	118
159	132	131
160	114	14
161	27	22
162	197	164
163	35	340
164	108	49
165	0	260
166	105	231
167	12	139
168	7	91
169	7	20
170	135	122
171	147	5
172	101	168
173	47	10
174	106	191
175	144	254
176	107	111
177	10	324
178	91	186
179	130	103
180	123	55
181	14	166
182	71	155
183	80	147
184	57	57
185	162	196
186	126	15
187	58	14
188	55	1
189	15	68
190	4	277
191	37	12
192	18	89
193	11	179
194	8	33
195	74	6
196	249	170
197	56	54
198	28	33
199	117	78
