0	30	0	0	
563	99	30	0	
178	27	129	0	
63	80	126	0	
125	13	107	0	
79	138	93	0	
90	124	151	0	
103	110	124	0	
107	97	0	0	
43	21	97	0	
40	4	118	0	
39	88	122	0	
39	50	210	0	
39	68	260	0	
39	325	328	0	
40	144	653	0	
40	53	797	0	
41	19	850	0	
40	100	869	0	
39	10	969	0	
42	6	979	0	
39	385	985	0	
39	20	1370	0	
38	135	1390	0	
39	23	1525	0	
38	72	1548	0	
39	23	1620	0	
39	91	1643	0	
38	156	1734	0	
39	379	1890	0	
39	227	2269	0	
39	92	2496	0	
39	132	2588	0	
38	8	2720	0	
39	159	2728	0	
38	57	2887	0	
58	260	2847	0	
40	20	3107	0	
106	127	3127	0	
133	22	3254	0	
133	110	3276	0	
40	61	3386	0	
39	43	3447	0	
40	8	3490	0	
203	127	3498	0	
142	131	3625	0	
107	91	3756	0	
42	132	3847	0	
100	320	3954	0	
85	121	4186	0	
102	15	4189	0	
54	47	3879	0	
110	57	3926	0	
39	157	3983	0	
139	68	4140	0	
165	79	4208	0	
40	98	4287	0	
40	86	4385	0	
38	285	4471	0	
92	27	4756	0	
60	83	4783	0	
99	185	4866	0	
40	358	5051	0	
155	27	5409	0	
78	277	5292	0	
87	43	5569	0	
40	12	5612	0	
173	180	5624	0	
181	87	5804	0	
259	135	5891	0	
53	86	6026	0	
43	24	6112	0	
54	59	6136	0	
44	54	6195	0	
249	35	6077	0	
44	3	6112	0	
39	13	6115	0	
42	360	6128	0	
41	207	6488	0	
39	72	6695	0	
40	219	6767	0	
39	6	6986	0	
39	31	6992	0	
212	109	7023	0	
42	8	7132	0	
128	19	7140	0	
317	2	6758	0	
192	132	6760	0	
150	8	6892	0	
84	68	6900	0	
83	58	6968	0	
85	179	7026	0	
229	190	7205	0	
41	29	7395	0	
39	43	7424	0	
38	628	7467	0	
39	125	8095	0	
92	110	8200	0	
215	278	8175	0	
46	125	8453	0	
141	66	8578	0	
97	114	8644	0	
39	16	8758	0	
58	80	8774	0	
41	258	8854	0	
118	35	9112	0	
39	132	9147	0	
48	60	9279	0	
39	60	9339	0	
38	69	9399	0	
223	5	9373	0	
167	7	9378	0	
232	189	9385	0	
152	51	9574	0	
62	22	9625	0	
40	9	9647	0	
104	254	9656	0	
204	35	9910	0	
101	145	9831	0	
152	35	9976	0	
39	3	10011	0	
128	28	10014	0	
154	36	10042	0	
50	97	10078	0	
40	17	10175	0	
109	83	10192	0	
59	177	10275	0	
66	57	10452	0	
167	6	10509	0	
73	147	10359	0	
39	34	10506	0	
40	18	10540	0	
215	110	10558	0	
66	98	10668	0	
39	35	10766	0	
134	16	10801	0	
146	148	10817	0	
152	57	10965	0	
39	102	11022	0	
96	2	11124	0	
81	111	10747	0	
44	35	10858	0	
167	279	10893	0	
274	3	11172	0	
369	120	11175	0	
430	124	11068	0	
43	333	11192	0	
39	40	11525	0	
39	94	11565	0	
39	313	11659	0	
38	31	11972	0	
38	402	12003	0	
51	7	12405	0	
69	102	12412	0	
61	152	12514	0	
39	33	12666	0	
38	98	12699	0	
38	118	12797	0	
139	131	12915	0	
128	14	13046	0	
53	22	12968	0	
176	164	12990	0	
53	340	13154	0	
95	49	13494	0	
53	260	13543	0	
40	231	13803	0	
40	139	14034	0	
38	91	14173	0	
39	20	14264	0	
52	122	14284	0	
165	5	14406	0	
103	168	14411	0	
52	10	14579	0	
105	191	14589	0	
149	254	14648	0	
110	111	14902	0	
68	324	15013	0	
42	186	15337	0	
132	103	15523	0	
125	55	15626	0	
53	166	15681	0	
41	155	15847	0	
125	147	16002	0	
52	57	16149	0	
152	196	16206	0	
131	15	16235	0	
60	14	16250	0	
73	1	16264	0	
51	68	16265	0	
41	277	16333	0	
37	12	16610	0	
38	89	16622	0	
37	179	16711	0	
37	33	16890	0	
37	6	16923	0	
147	170	16929	0	
54	54	17099	0	
39	33	17153	0	
112	78	17186	0	
170	34	17264	0	
138	1	17241	0	
63	473	17242	0	
39	241	17715	0	
620	93	17956	0	
148	43	18049	0	
54	91	18092	0	
141	87	17923	0	
127	632	18010	0	
41	43	18642	0	
38	67	18685	0	
39	88	18752	0	
37	19	18840	0	
38	12	18859	0	
38	99	18871	0	
38	8	18970	0	
38	40	18978	0	
37	68	19018	0	
38	6	19086	0	
37	12	19092	0	
38	47	19104	0	
37	39	19151	0	
38	39	19190	0	
62	150	19229	0	
39	30	19379	0	
362	298	19262	0	
118	142	19560	0	
53	5	19702	0	
80	24	19707	0	
73	69	19731	0	
327	26	19800	0	
104	130	19826	0	
67	56	19956	0	
246	86	19880	0	
64	69	19966	0	
135	193	20035	0	
92	81	20228	0	
120	83	20309	0	
41	22	20392	0	
38	31	20414	0	
69	420	20445	0	
42	90	20865	0	
256	163	20955	0	
424	7	21057	0	
41	320	21064	0	
71	100	21384	0	
40	5	21484	0	
38	116	21489	0	
39	55	21605	0	
37	67	21660	0	
38	126	21727	0	
38	39	21853	0	
38	37	21892	0	
97	187	21929	0	
168	50	22116	0	
42	14	22166	0	
37	196	22180	0	
122	59	22333	0	
111	122	22392	0	
141	128	22514	0	
41	75	22642	0	
37	443	22717	0	
39	149	23160	0	
37	98	23309	0	
38	33	23407	0	
37	56	23440	0	
80	30	23496	0	
75	55	23526	0	
39	10	23581	0	
38	93	23591	0	
84	82	23684	0	
100	79	23766	0	
91	340	23710	0	
52	112	24050	0	
52	53	24162	0	
43	60	24215	0	
320	308	24275	0	
39	217	24583	0	
69	325	24800	0	
164	24	25125	0	
163	29	25149	0	
264	14	25047	0	
39	49	25061	0	
132	114	25110	0	
38	74	25224	0	
41	357	25298	0	
38	79	25655	0	
178	130	25734	0	
74	393	25864	0	
104	24	26257	0	
38	28	26281	0	
83	113	26309	0	
59	241	26422	0	
38	31	26663	0	
143	18	26603	0	
39	125	26621	0	
47	226	26746	0	
38	31	26972	0	
69	17	27003	0	
39	175	27020	0	
37	69	27195	0	
39	220	27264	0	
168	59	27484	0	
88	74	27543	0	
38	20	27617	0	
41	45	27637	0	
39	54	27682	0	
78	56	27736	0	
39	125	27792	0	
103	44	27917	0	
347	4	27829	0	
38	5	27833	0	
171	3	27838	0	
39	17	27841	0	
37	51	27858	0	
38	173	27909	0	
37	211	28082	0	
58	263	28293	0	
63	26	28556	0	
39	19	28582	0	
38	66	28601	0	
123	151	28667	0	
73	190	28818	0	
196	24	28688	0	
133	172	28712	0	
39	36	28884	0	
107	24	28920	0	
123	39	28944	0	
62	20	28983	0	
99	245	29003	0	
81	115	29248	0	
39	22	29363	0	
37	41	29385	0	
155	112	29426	0	
38	99	29538	0	
116	93	29516	0	
50	187	29609	0	
37	204	29796	0	
67	40	30000	0	
192	48	30040	0	
270	137	30088	0	
100	76	30225	0	
65	379	30301	0	
81	6	30680	0	
140	52	30686	0	
49	21	30676	0	
39	26	30697	0	
48	10	30723	0	
37	268	30733	0	
88	56	31001	0	
77	204	31057	0	
38	15	31261	0	
85	89	31276	0	
141	36	31365	0	
148	93	31401	0	
86	28	31494	0	
59	9	31522	0	
179	107	31531	0	
89	26	31581	0	
49	59	31607	0	
56	46	31666	0	
87	11	31712	0	
38	69	31723	0	
361	110	31792	0	
45	90	31902	0	
38	324	31992	0	
194	69	32316	0	
77	116	32385	0	
39	142	32501	0	
38	98	32486	0	
218	154	32584	0	
61	201	32738	0	
38	656	32939	0	
39	39	33595	0	
37	162	33634	0	
39	112	33796	0	
111	115	33908	0	
47	20	34023	0	
129	44	34043	0	
341	523	34087	0	
72	94	34542	0	
47	29	34636	0	
38	113	34665	0	
37	13	34778	0	
38	19	34791	0	
51	319	34810	0	
64	115	35129	0	
40	32	35244	0	
104	28	35276	0	
39	15	35304	0	
137	44	35319	0	
94	35	35363	0	
38	93	35398	0	
56	118	35491	0	
105	29	35609	0	
55	119	35638	0	
42	278	35757	0	
51	48	35956	0	
51	162	36004	0	
183	4	36166	0	
169	36	36170	0	
112	39	36206	0	
40	151	36245	0	
39	91	36396	0	
38	108	36487	0	
39	113	36595	0	
71	17	36708	0	
41	55	36725	0	
116	299	36780	0	
40	77	37079	0	
38	43	37156	0	
37	277	37199	0	
51	24	37378	0	
242	86	37402	0	
50	65	37488	0	
38	63	37553	0	
134	96	37616	0	
155	13	37712	0	
39	200	37725	0	
78	33	37925	0	
41	58	37958	0	
120	92	38016	0	
41	84	38108	0	
37	333	38192	0	
57	43	38525	0	
117	159	38482	0	
47	344	38641	0	
81	24	38985	0	
63	11	39009	0	
121	36	39020	0	
209	48	39056	0	
120	330	39104	0	
50	74	39434	0	
163	101	39508	0	
38	88	39609	0	
164	23	39412	0	
43	112	39435	0	
39	30	39547	0	
38	10	39577	0	
37	376	39587	0	
39	105	39963	0	
63	44	40068	0	
43	164	40112	0	
173	18	40276	0	
68	59	40294	0	
98	97	40353	0	
255	11	40450	0	
99	101	40434	0	
357	49	40535	0	
367	185	40584	0	
63	29	40769	0	
81	164	40798	0	
64	265	40962	0	
42	12	41227	0	
185	84	41156	0	
116	41	41240	0	
143	267	41281	0	
181	123	41548	0	
48	21	41671	0	
38	1	41692	0	
40	134	41693	0	
40	46	41827	0	
38	56	41873	0	
38	18	41929	0	
38	52	41947	0	
101	37	41999	0	
66	73	42036	0	
48	63	42109	0	
40	153	41987	0	
52	127	42140	0	
109	76	42267	0	
125	154	42343	0	
39	153	42497	0	
49	16	42650	0	
83	34	42666	0	
39	49	42700	0	
38	83	42749	0	
70	29	42832	0	
201	170	42861	0	
83	86	43031	0	
178	73	43117	0	
65	18	42832	0	
60	16	42850	0	
209	209	42866	0	
86	64	43075	0	
38	69	43139	0	
38	52	43208	0	
228	98	43260	0	
70	7	43358	0	
39	703	43365	0	
123	82	44068	0	
87	30	44150	0	
272	118	43876	0	
368	67	43994	0	
94	594	44061	0	
82	56	44655	0	
40	38	44711	0	
64	96	44749	0	
95	24	44845	0	
41	200	44869	0	
39	357	45069	0	
143	114	45383	0	
94	22	45497	0	
38	55	45519	0	
